field,date,product,volume_net,volume_gross,unit,avg_lat,avg_lon,fldMainArea,status,hc_type
BRAGE,2002-09-01,Oil,0.18329,0.18334,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2002-10-01,Gas,0.01036,0.0211,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2002-10-01,NGL,0.0092,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2002-10-01,Oil,0.17783,0.17936,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2002-11-01,Gas,0.00979,0.02058,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2002-11-01,NGL,0.00838,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2002-11-01,Oil,0.17464,0.17547,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2002-12-01,Gas,0.00884,0.02022,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2002-12-01,NGL,0.00873,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2002-12-01,Oil,0.18035,0.18101,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-01-01,Gas,0.00864,0.01871,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-01-01,NGL,0.00746,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-01-01,Oil,0.16098,0.16281,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-02-01,Gas,0.00795,0.01825,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-02-01,NGL,0.00672,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-02-01,Oil,0.15383,0.15608,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-03-01,Gas,0.00828,0.01831,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-03-01,NGL,0.00702,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-03-01,Oil,0.16376,0.16562,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-04-01,Gas,0.00923,0.01797,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-04-01,NGL,0.00738,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-04-01,Oil,0.17303,0.17564,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-05-01,Gas,0.0057,0.01226,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-05-01,NGL,0.00468,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-05-01,Oil,0.13541,0.13667,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-06-01,Gas,0.00649,0.01342,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-06-01,NGL,0.00546,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-06-01,Oil,0.14236,0.1441,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-07-01,Gas,0.009,0.01734,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-07-01,NGL,0.00719,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-07-01,Oil,0.17179,0.17454,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-08-01,Gas,0.00905,0.01741,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-08-01,NGL,0.00723,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-08-01,Oil,0.16707,0.16819,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-09-01,Gas,0.00906,0.01721,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-09-01,NGL,0.00791,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-09-01,Oil,0.15829,0.1599,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-10-01,Gas,0.008,0.01598,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-10-01,NGL,0.00644,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-10-01,Oil,0.14971,0.1524,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-11-01,Gas,0.00819,0.0164,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-11-01,NGL,0.00679,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-11-01,Oil,0.14897,0.15182,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-12-01,Gas,0.0088,0.01723,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-12-01,NGL,0.00711,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2003-12-01,Oil,0.15283,0.15611,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-01-01,Gas,0.00855,0.01671,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-01-01,NGL,0.00687,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-01-01,Oil,0.14516,0.14941,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-02-01,Gas,0.00813,0.01672,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-02-01,NGL,0.00674,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-02-01,Oil,0.14957,0.15086,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-03-01,Gas,0.00376,0.00916,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-03-01,NGL,0.00307,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-03-01,Oil,0.09527,0.09699,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-04-01,Gas,0.00737,0.01558,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-04-01,NGL,0.00583,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-04-01,Oil,0.14591,0.14972,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-05-01,Gas,0.01053,0.0198,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-05-01,NGL,0.00817,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-05-01,Oil,0.14339,0.14936,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-06-01,Gas,0.00935,0.01814,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-06-01,NGL,0.00695,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-06-01,Oil,0.14729,0.14532,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-07-01,Gas,0.00563,0.0134,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-07-01,NGL,0.00435,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-07-01,Oil,0.12713,0.12908,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-08-01,Gas,0.00267,0.01219,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-08-01,NGL,0.002,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-08-01,Oil,0.12102,0.12456,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-09-01,Gas,0.00847,0.01751,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-09-01,NGL,0.00623,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-09-01,Oil,0.12132,0.12086,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-10-01,Gas,0.00819,0.01612,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-10-01,NGL,0.00583,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-10-01,Oil,0.12963,0.12935,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-11-01,Gas,0.00723,0.01473,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-11-01,NGL,0.00517,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-11-01,Oil,0.12097,0.12068,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-12-01,Gas,0.00891,0.01738,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-12-01,NGL,0.00638,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2004-12-01,Oil,0.13468,0.13401,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-01-01,Gas,0.00979,0.01937,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-01-01,NGL,0.00716,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-01-01,Oil,0.12986,0.13092,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-02-01,Gas,0.00763,0.01482,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-02-01,NGL,0.00531,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-02-01,Oil,0.10477,0.10506,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-03-01,Gas,0.01181,0.02078,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-03-01,NGL,0.00853,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-03-01,Oil,0.12537,0.12543,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-04-01,Gas,0.01059,0.01904,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-04-01,NGL,0.00705,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-04-01,Oil,0.11595,0.11538,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-05-01,Gas,0.01331,0.02176,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-05-01,NGL,0.00805,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-05-01,Oil,0.15083,0.15008,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-06-01,Gas,0.00254,0.00578,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-06-01,NGL,0.0018,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-06-01,Oil,0.048,0.04802,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-07-01,Gas,0.01049,0.01873,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-07-01,NGL,0.00699,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-07-01,Oil,0.15376,0.15327,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-08-01,Gas,0.01207,0.02122,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-08-01,NGL,0.00906,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-08-01,Oil,0.14622,0.14642,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-09-01,Gas,0.0107,0.01854,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-09-01,NGL,0.00726,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-09-01,Oil,0.12612,0.12594,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-10-01,Gas,0.01266,0.02152,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-10-01,NGL,0.00868,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-10-01,Oil,0.13666,0.13494,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-11-01,Gas,0.01158,0.01995,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-11-01,NGL,0.00831,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-11-01,Oil,0.12138,0.12128,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-12-01,Gas,0.01124,0.02001,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-12-01,NGL,0.00787,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2005-12-01,Oil,0.12208,0.12124,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-01-01,Gas,0.01178,0.02048,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-01-01,NGL,0.0083,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-01-01,Oil,0.11118,0.11075,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-02-01,Gas,0.01141,0.01957,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-02-01,NGL,0.0078,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-02-01,Oil,0.10164,0.10062,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-03-01,Gas,0.01259,0.02197,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-03-01,NGL,0.00808,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-03-01,Oil,0.10909,0.10909,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-04-01,Gas,0.01118,0.02206,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-04-01,NGL,0.00736,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-04-01,Oil,0.10146,0.10148,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-05-01,Gas,0.00724,0.01727,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-05-01,NGL,0.00437,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-05-01,Oil,0.08952,0.08885,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-06-01,Gas,0.00612,0.01636,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-06-01,NGL,0.00379,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-06-01,Oil,0.08148,0.0807,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-07-01,Gas,0.01244,0.02198,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-07-01,NGL,0.00803,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-07-01,Oil,0.09455,0.09431,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-08-01,Gas,0.00839,0.01413,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-08-01,NGL,0.00501,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-08-01,Oil,0.05891,0.05818,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-09-01,Gas,0.01212,0.02035,bill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
BRAGE,2006-09-01,NGL,0.00749,0.0,mill_sm3,60.54394627941177,3.048910735294118,North sea,Producing,OIL
